6391,Orem,,,40,no,15345,NULL
6392,Orem,,,40,no,15435,NULL
6393,Orem,,,40,no,39780,NULL
6394,Orem,,,40,no,39780,NULL
6395,Orem,,,50,no,16980,NULL
6397,Orem,,,35,yes,31560,NULL
6398,Orem,,,45,no,31560,NULL
6399,Orem,,,45,no,31560,NULL
6401,Provo,,,40,no,29920,NULL
6402,Provo,,,40,no,29920,NULL
6403,Provo,,,40,no,29920,NULL
6404,Provo,,,40,no,29920,NULL
6405,Provo,,,35,no,28940,NULL
6406,Provo,,,35,no,24045,NULL
6407,Provo,,,35,no,29855,NULL
6408,Provo,,,35,,29855,NULL
6409,Provo,,,35,,29855,NULL
6410,Provo,,,35,no,31920,NULL
6411,Provo,,,35,no,31920,NULL
6412,Provo,,,35,no,38260,NULL
6413,Provo,,,35,no,38260,NULL
6414,Provo,,,35,no,30630,NULL
6415,Provo,,,35,no,30630,NULL
6416,Provo,,,45,no,29345,NULL
6417,Provo,,,45,,37320,NULL
6418,Provo,,,45,,30790,NULL
6419,Provo,,,45,,30790,NULL
6420,Provo,,,50,no,28545,NULL
6421,Provo,,,50,no,28545,NULL
6422,Provo,,,50,no,25535,NULL
6423,Provo,,,50,no,25535,NULL
6424,Provo,,,50,no,19835,NULL
6425,Provo,,,50,no,20190,NULL
6426,Provo,,,50,no,25535,NULL
6427,Provo,,,35,no,,NULL
6428,Provo,,,50,no,,NULL
6429,Provo,,,50,no,22465,NULL
6430,Provo,,,50,,22465,NULL
6431,Provo,,,45,no,22465,NULL
6432,Provo,,,35,no,13970,NULL
6433,Provo,,,,no,,NULL
6434,Provo,,,35,,26585,NULL
6435,Provo,,,40,no,33325,NULL
6436,Provo,,,50,no,33325,NULL
6438,Provo,,,35,no,,NULL
6439,Provo,,,35,no,,NULL
6440,Provo,,,35,,26585,NULL
6441,Provo,,,35,,30545,NULL
6442,Provo,,,35,,30545,NULL
6443,Provo,,,35,,30545,NULL
6444,Provo,,,35,,31810,NULL
6445,Provo,,,35,,31810,NULL
6446,Provo,,,35,,40820,NULL
6447,Provo,,,40,,40820,NULL
6448,Provo,,,40,,40820,NULL
6449,Provo,,,40,,40820,NULL
6450,Provo,,,35,,,NULL
6451,Provo,,,35,no,23925,NULL
6452,Provo,,,40,no,11165,NULL
6453,Provo,,,45,no,11165,NULL
6454,Provo,,,35,no,,NULL
6455,Provo,,,35,no,23925,NULL
6456,Provo,,,35,no,29165,NULL
6457,Provo,,,35,no,29165,NULL
6458,Provo,,,35,no,23925,NULL
6459,Provo/Orem,,,,no,,NULL
6460,Provo,,,45,no,,NULL
6461,Provo,,,45,no,,NULL
6462,Provo,,,35,no,,NULL
6463,Provo,,,35,no,,NULL
6464,Provo,,,35,no,,NULL
6465,Provo,,,35,no,,NULL
6466,Provo,,,,no,,NULL
6467,Provo,,,,no,,NULL
7000,Sandy,,,40,no,,NULL
7001,Sandy,,,40,no,,NULL
7002,Holladay,,,50,no,11780,NULL
7003,Holladay/Cottonwood Heights,,,50,no,19255,NULL
7004,Murray,,,40,no,22765,NULL
7005,Midvale,,x,45,no,32150,NULL
7006,Midvale,,x,45,no,32150,NULL
7007,Midvale,,,45,no,34235,NULL
7009,Sandy,,,40,no,21460,NULL
7010,West Jordan,,,40,no,29485,NULL
7011,West Jordan,x,,40,no,29485,NULL
7012,West Jordan,x,,40,no,28640,NULL
7014,Sandy,,,40,no,37975,NULL
7015,Sandy,,,50,no,41470,NULL
7016,West Jordan,,,40,no,41980,NULL
7017,Sandy,,,40,,31265,NULL
7018,Sandy,,,45,no,31265,NULL
7019,Sandy,,,45,,28385,NULL
7020,Sandy,,,45,no,15860,NULL
7021,South Jordan,,,40,no,35580,NULL
7022,South Jordan,x,,40,no,35580,NULL
7023,Riverton,,,50,no,24005,NULL
7024,Midvale,,,50,no,22565,NULL
7025,Salt Lake City,,,35,no,23185,NULL
7028,Salt Lake City,,,40,no,14335,NULL
7029,Holladay/Cottonwood Heights,,,40,no,11780,NULL
7030,Salt Lake City,,,40,no,14335,NULL
7031,Murray,,,35,,19750,NULL
7032,Midvale,,,35,no,19750,NULL
7033,Murray/Holladay,,,40,no,49815,NULL
7034,Cottonwood Heights,,,40,no,49815,NULL
7035,Taylorsville,,,40,no,39655,NULL
7036,Salt Lake City,,,50,no,17855,NULL
7037,Salt Lake City,,,50,no,17855,NULL
7039,Salt Lake City,,,25,no,15395,NULL
7040,Salt Lake City,,,25,no,,NULL
7041,Salt Lake City,,,25,no,11625,NULL
7042,Salt Lake City,,,25,yes,11625,NULL
7043,Salt Lake City,,,35,yes,30960,NULL
7044,Salt Lake City,,,35,no,16750,NULL
7045,Salt Lake City,,,35,yes,15415,NULL
7046,Salt Lake City,,,35,no,16680,NULL
7047,Salt Lake City,,,35,no,15415,NULL
7048,West Valley City,,,60,yes,11390,NULL
7049,West Jordan,,,55,no,13315,NULL
7050,West Valley City,,,45,no,,NULL
7051,West Valley City,,x,45,no,29035,NULL
7052,Salt Lake City,,x,55,no,30645,NULL
7053,Salt Lake City,,,50,no,30645,NULL
7054,West Jordan,,,55,no,3060,NULL
7055,Salt Lake City/West Valley City,,,50,no,35800,NULL
7056,West Valley City,,,50,no,44035,NULL
7057,West Valley City,,,50,no,44035,NULL
7058,West Valley City,,,50,no,39645,NULL
7059,West Valley City,,,50,no,49230,NULL
7060,West Valley City,,,50,no,50770,NULL
7061,West Valley City,,,50,no,50770,NULL
7062,West Valley City/Taylorsville,,,50,no,55980,NULL
7063,Taylorsville,,,50,no,55980,NULL
7064,Taylorsville/West Jordan,x,,55,no,55905,NULL
7065,West Jordan,x,,55,No,55905,NULL
7066,West Jordan,x,,55,No,51790,NULL
7067,West Jordan,x,,55,NO,48380,NULL
7068,Salt Lake City,x,,40,NO,11240,NULL
7069,Salt Lake City,x,,40,No,27420,NULL
7070,South Salt Lake,x,,35,NO,44425,NULL
7071,West Jordan,x,,55,NO,7405,NULL
7072,Murray,x,,40,No,39435,NULL
7073,South Salt Lake,x,,35,No,33665,NULL
7074,Murray,x,,40,No,32415,NULL
7075,Midvale,,,45,No,34235,NULL
7076,Salt Lake City,,x,40,No,45100,NULL
7077,Sandy,,,40,No,37975,NULL
7078,Draper/Bluffdale,,,40,No,3720,NULL
7079,Sandy/South Jordan,,,45,No,39515,NULL
7080,West Valley City,,x,40,no,22305,NULL
7081,Draper,,,40,no,28310,NULL
7082,Draper,,,40,no,27355,NULL
7083,Salt Lake City,,,45,no,18540,NULL
7084,Salt Lake City,,,40,yes,19520,NULL
7085,Salt Lake City,,,40,no,19520,NULL
7086,Salt Lake City,,,45,no,21795,NULL
7087,Salt Lake City,,,40,no,21795,NULL
7088,Salt Lake City,,,40,no,21795,NULL
7089,Salt Lake City,,,40,yes,19725,NULL
7090,Salt Lake City,,,45,no,19725,NULL
7091,Salt Lake City,,,40,no,19725,NULL
7092,Salt Lake City,,,45,yes,19725,NULL
7093,Salt Lake City,,,45,no,29055,NULL
7094,Salt Lake City,,x,45,no,29055,NULL
7095,Salt Lake City,,,45,no,29055,NULL
7096,Salt Lake City,,,45,no,29055,NULL
7097,Salt Lake City/West Valley City,,,40,yes,25665,NULL
7098,West Valley City,,,40,no,22305,NULL
7099,West Valley City,,,40,no,22305,NULL
7100,West Valley City,,,40,yes,22305,NULL
7101,West Valley City,,,40,yes,22305,NULL
7102,West Valley City,,,45,no,30260,NULL
7103,West Valley City,,,45,no,30260,NULL
7104,West Valley City/Taylorsville,,,40,no,44395,NULL
7105,Taylorsville,,,40,no,44395,NULL
7106,Taylorsville,,,40,no,44395,NULL
7107,Taylorsville,,,40,no,39655,NULL
7108,Taylorsville,,,40,no,33905,NULL
7109,Taylorsville,,,40,no,33905,NULL
7110,Taylorsville,,,45,no,59525,NULL
7111,Taylorsville,,,40,no,59525,NULL
7112,Taylorsville,,,40,no,59525,NULL
7113,Taylorsville,,,40,no,64035,NULL
7114,Taylorsville,,,45,no,64035,NULL
7115,West Jordan,,,45,no,37605,NULL
7116,West Jordan,,,45,no,35770,NULL
7117,West Jordan,,,45,no,41980,NULL
7118,South Jordan,,,45,no,35580,NULL
7119,Riverton,,,45,no,25690,NULL
7120,Salt Lake City,,,45,no,20005,NULL
7121,Salt Lake City,,,45,no,9225,NULL
7122,Salt Lake City,,,40,no,17510,NULL
7123,Salt Lake City,,,40,no,17510,NULL
7124,Salt Lake City,,,40,no,17510,NULL
7125,Salt Lake City,,,40,no,22155,NULL
7126,Salt Lake City,,,35,no,16690,NULL
7127,Salt Lake City,,,30,no,16690,NULL
7128,Salt Lake City,,,30,no,16690,NULL
7129,Salt Lake City,,,30,no,16690,NULL
7130,Salt Lake City,,,40,no,32335,NULL
7131,Salt Lake City,,,30,no,2767,NULL
7132,Salt Lake City,,,30,no,28245,NULL
7133,Salt Lake City,,,40,no,33070,NULL
7134,Salt Lake City,,,30,no,25000,NULL
7135,Salt Lake City,,,30,no,25000,NULL
7136,Salt Lake City,,,30,no,25000,NULL
7137,Salt Lake City,,,30,yes,22825,NULL
7138,Salt Lake City,,,30,no,22175,NULL
7139,Salt Lake City,,,30,no,20465,NULL
7140,Salt Lake City,,,30,no,20465,NULL
7141,Salt Lake City,,,30,no,20465,NULL
7142,Salt Lake City,,,30,no,24240,NULL
7143,Salt Lake City,,,30,no,22275,NULL
7144,Salt Lake City,,,30,no,32625,NULL
7145,Salt Lake City,,,30,no,21000,NULL
7146,Salt Lake City,,,30,no,21000,NULL
7147,Salt Lake City,,,30,no,21830,NULL
7148,Salt Lake City,,,35,no,25050,NULL
7149,Salt Lake City,,,35,no,26395,NULL
7150,Salt Lake City,,,35,no,26395,NULL
7151,Salt Lake City/South Salt Lake,,,35,no,33665,NULL
7152,South Salt Lake,,,35,no,33665,NULL
7153,South Salt Lake,,,35,no,33665,NULL
7154,South Salt Lake,,,35,no,32555,NULL
7155,South Salt Lake,,,35,no,37490,NULL
7156,South Salt Lake/Millcreek,,,40,yes,28725,NULL
7157,Murray,,,40,no,39590,NULL
7158,Murray,,,40,no,34885,NULL
7159,Murray,,,40,no,34885,NULL
7160,Murray,,,40,no,32625,NULL
7161,Murray,,,40,no,32625,NULL
7162,Murray,,,40,no,32625,NULL
7163,Murray,,,40,no,32675,NULL
7164,Murray,,,40,no,32675,NULL
7165,Murray,,,45,no,32675,NULL
7166,Murray,,,45,no,26635,NULL
7167,Murray/Midvale,,,45,no,26535,NULL
7168,Midvale,,,45,no,32150,NULL
7169,Midvale,,,40,no,7169,NULL
7170,Midvale,,,35,no,29265,NULL
7171,Midvale,,,35,no,29365,NULL
7172,Midvale,,,35,no,21670,NULL
7173,Sandy,,,45,no,21220,NULL
7174,Sandy,,,40,no,36785,NULL
7175,Sandy,,,40,no,28085,NULL
7176,Sandy,,,40,no,28085,NULL
7177,Sandy,,,40,no,28085,NULL
7178,Sandy,,,40,no,40680,NULL
7179,Sandy,,,45,yes,25660,NULL
7180,Salt Lake City,,,40,no,37950,NULL
7181,Salt Lake City,,,40,no,37950,NULL
7182,Salt Lake City,,,40,no,37950,NULL
7183,Salt Lake City,,,40,no,37950,NULL
7184,Salt Lake City,,,40,no,37950,NULL
7185,Salt Lake City,,,40,no,40420,NULL
7186,Salt Lake City,,,40,no,40420,NULL
7187,Salt Lake City,,,40,no,45100,NULL
7188,Salt Lake City,,,40,no,45100,NULL
7189,Salt Lake City,,,40,no,31210,NULL
7190,Salt Lake City,,,40,no,35590,NULL
7191,South Salt Lake,,,45,no,35590,NULL
7192,South Salt Lake/Millcreek,,,45,no,34215,NULL
7193,Murray/Millcreek,,,45,no,34210,NULL
7194,Sandy,,,40,no,25640,NULL
7195,Sandy,,,40,no,24685,NULL
7196,Sandy,,,40,no,33505,NULL
7197,Sandy,,,40,no,33505,NULL
7198,Sandy,,,40,no,26945,NULL
7199,Sandy,,,40,no,23975,NULL
7200,Sandy,,,40,no,26380,NULL
7201,Sandy,,,40,no,13065,NULL
7202,Draper,,,40,no,26525,NULL
7203,Murray,,,45,no,24520,NULL
7204,Murray,,,45,no,24520,NULL
7205,Murray,,,45,no,25355,NULL
7206,Murray,,,45,no,25355,NULL
7207,Midvale,,,45,no,25640,NULL
7208,Midvale,,,40,no,25640,NULL
7209,Midvale,,,40,no,25640,NULL
7210,Murray,,,45,no,24230,NULL
7211,Murray,,,45,no,24520,NULL
7212,Salt Lake County/Holladay/Millcreek,,,50,no,20390,NULL
7213,Murray/Holladay,,,50,no,25940,NULL
7214,Murray/Holladay,,,50,,36820,NULL
7215,Murray/Holladay,,,40,,49815,NULL
7216,Salt Lake City,,,40,no,22785,NULL
7217,Salt Lake City,,,40,,31880,NULL
7218,Salt Lake City,,,40,,31880,NULL
7219,Salt Lake City,,,40,no,44095,NULL
7220,Salt Lake City,,,40,,41395,NULL
7221,Salt Lake City,x,,40,,41620,NULL
7222,Salt Lake City,,,40,,41620,NULL
7223,Salt Lake City,x,,40,no,41620,NULL
7224,Salt Lake City,,,35,no,21790,NULL
7225,South Jordan,x,,40,no,12820,NULL
7226,South Jordan,x,,40,no,12820,NULL
7227,South Jordan,x,,40,no,18685,NULL
7228,South Jordan,,,40,no,18685,NULL
7229,West Jordan,,x,45,no,34650,NULL
7230,Salt Lake City,,,45,no,50120,NULL
7231,Salt Lake City,,,45,no,50120,NULL
7232,West Jordan,,,45,no,,NULL
7233,Salt Lake City,x,,45,no,,NULL
7234,West Jordan,,,45,no,34650,NULL
7235,West Valley City,,,60,no,,NULL
7236,West Valley City,,,40,no,,NULL
7237,Murray/Holladay,,,40,no,49815,NULL
7238,South Jordan,,,40,,,NULL
7239,South Jordan,,,40,,,NULL
7240,Salt Lake City,,,35,,,NULL
7241,Salt Lake City,,,30,,31725,NULL
7242,Salt Lake City,,,30,no,27670,NULL
7243,Salt Lake City,,,30,no,27670,NULL
7244,Salt Lake City,,,35,no,20420,NULL
7245,Salt Lake City,,,35,no,20420,NULL
7246,Salt Lake City,,,35,no,20420,NULL
7247,Salt Lake City,,,35,no,20420,NULL
7248,Salt Lake City,,,35,no,20420,NULL
7249,Salt Lake City,,,35,no,23640,NULL
7250,Salt Lake City,,,35,no,23640,NULL
7251,Salt Lake City,,,40,,28245,NULL
7252,Salt Lake City,,,30,no,22275,NULL
7253,Salt Lake City,,,35,no,20770,NULL
7254,Salt Lake City,,,40,no,33070,NULL
7255,Salt Lake City,,,30,no,32625,NULL
7256,Taylorsville,,,45,no,,NULL
7257,West Valley City,,,45,no,,NULL
7258,Salt Lake City,,,45,no,,NULL
7259,Salt Lake City,,,45,no,,NULL
7260,Taylorsville,,,25,no,5785,NULL
7261,Bluffdale,,,,no,,NULL
7262,Bluffdale,,,,no,,NULL
7263,Bluffdale,,,,no,,NULL
7266,Salt Lake City,,,35,no,10590,NULL
7267,Salt Lake City/West Valley City,,,35,no,8000,NULL
7268,West Valley City,,,35,no,15810,NULL
7269,Salt Lake County,,,40,no,16125,NULL
7270,Salt Lake City/South Salt Lake,,,45,no,9525,NULL
7271,Salt Lake City/South Salt Lake,,,40,no,21805,NULL
7272,Salt Lake City/South Salt Lake,,,35,no,21805,NULL
7273,Salt Lake City/South Salt Lake,,,35,no,21805,NULL
7274,Salt Lake City,,,35,no,,NULL
7275,Salt Lake County,,,40,no,13920,NULL
7276,Salt Lake County/West Valley City,,,40,no,14910,NULL
7277,West Valley City,,,45,no,14910,NULL
7278,West Valley City,,,45,no,26915,NULL
7279,West Valley City,,,45,no,26915,NULL
7280,West Valley City,,,40,no,25450,NULL
7281,West Valley City,,,40,no,25450,NULL
7282,West Valley City,,,40,no,33910,NULL
7283,West Valley City,,,40,no,39295,NULL
7284,West Valley City,,,40,no,34785,NULL
7285,West Valley City,,,40,no,35910,NULL
7286,West Valley City,,,40,no,35910,NULL
7287,West Valley City,,,40,no,36820,NULL
7288,West Valley City,,,40,no,36820,NULL
7289,West Valley City,,,40,no,29180,NULL
7290,West Valley City,,,40,no,29180,NULL
7291,South Salt Lake,,,45,no,30280,NULL
7292,South Salt Lake,,,45,no,30280,NULL
7293,South Salt Lake,,,35,no,30280,NULL
7294,South Salt Lake,,,35,no,44425,NULL
7295,South Salt Lake,,,35,no,37490,NULL
7296,South Salt Lake,,,35,no,37490,NULL
7297,South Salt Lake,,,35,no,29485,NULL
7298,South Salt Lake,,,35,no,29485,NULL
7299,Millcreek,,,35,no,23380,NULL
7300,Salt Lake City/Millcreek,,,35,no,23250,NULL
7301,Salt Lake City/Millcreek,,,35,no,22235,NULL
7302,Millcreek,,,35,no,22235,NULL
7303,Millcreek,,,35,no,17330,NULL
7304,Millcreek,,,40,yes,19035,NULL
7305,Millcreek,,,40,no,21605,NULL
7306,Millcreek,,,40,no,21605,NULL
7307,Millcreek,,,40,no,21605,NULL
7308,Millcreek,,,40,no,21605,NULL
7309,Millcreek,,,40,no,21605,NULL
7310,Millcreek,,,40,no,21605,NULL
7311,Taylorsville,,,40,no,39655,NULL
7312,Taylorsville,,,50,no,29500,NULL
7313,Taylorsville,,,50,no,36065,NULL
7314,Murray,,,40,no,36065,NULL
7315,Murray,,,40,no,39435,NULL
7316,Murray,,,40,no,39590,NULL
7317,Murray/Millcreek,,,40,no,33975,NULL
7318,Millcreek,,,40,no,25570,NULL
7319,Millcreek,,,40,no,25570,NULL
7320,Millcreek,x,,40,no,25570,NULL
7321,Holladay/Millcreek,,,40,,19660,NULL
7322,Holladay,,,40,no,11690,NULL
7323,Holladay,,,40,,12270,NULL
7324,Holladay/Salt Lake County,,,40,,14270,NULL
7325,West Valley City/Salt Lake County,,,45,no,28815,NULL
7326,Salt Lake County,,,40,no,15385,NULL
7327,Salt Lake County,,,40,no,15385,NULL
7328,Salt Lake County/Taylorsville,,,45,no,34935,NULL
7329,Taylorsville,,,45,no,38320,NULL
7330,Taylorsville,,,45,yes,38320,NULL
7331,Taylorsville,,,45,no,39195,NULL
7332,Taylorsville,,,45,no,39195,NULL
7333,Taylorsville,,,45,no,39195,NULL
7334,Taylorsville/Murray,,,45,no,26090,NULL
7335,Murray,,,40,no,32415,NULL
7336,Murray,,,40,no,32415,NULL
7337,Murray,,,40,yes,25015,NULL
7338,Murray,,,45,no,24520,NULL
7339,Draper,,,40,no,27355,NULL
7340,Riverton,,,40,yes,21770,NULL
7341,South Salt Lake,,,40,yes,13445,NULL
7342,Salt Lake City,,,40,yes,,NULL
7343,Draper,,,40,no,27355,NULL
7344,Bluffdale/Herriman,,,55,no,,NULL
7345,Draper,,,25,no,,NULL
7346,Draper,,,40,no,28310,NULL
7347,Taylorsville/Murray,,,50,no,26090,NULL
7348,Murray,,,40,no,25015,NULL
7349,Draper,,,40,no,23590,NULL
7350,Draper,,,45,no,24005,NULL
7351,Sandy/Draper,,,45,no,26340,NULL
7352,Sandy,,,40,no,28085,NULL
7353,Sandy,,,45,no,25660,NULL
7354,West Jordan,,,40,no,27500,NULL
7355,Draper,,,40,no,17065,NULL
7356,Draper,,,40,no,17065,NULL
7357,Draper,,,40,no,45745,NULL
7359,Riverton/Bluffdale,,,60,no,45745,NULL
7360,Riverton/Bluffdale,,,60,yes,37035,NULL
7361,Riverton,,,60,no,37035,NULL
7362,Riverton,,,60,,35145,NULL
7363,South Jordan,,,60,no,42325,NULL
7364,South Jordan,,,60,no,42325,NULL
7365,South Jordan,,,60,no,48380,NULL
7366,Salt Lake City,,,40,no,31725,NULL
7367,Salt Lake City,,,40,no,32335,NULL
7368,Salt Lake City,,,40,no,42695,NULL
7369,Salt Lake City,,,40,no,31725,NULL
7370,Salt Lake City,,,40,no,32335,NULL
7371,Salt Lake City,,,40,no,41620,NULL
7372,Salt Lake City,,,40,no,12315,NULL
7373,Riverton,,,40,no,25690,NULL
7374,Riverton,,,40,,25690,NULL
7375,Riverton,,,40,,21770,NULL
7376,Salt Lake City,,,45,,18425,NULL
7377,West Valley City,,,45,no,41325,NULL
7378,West Valley City,,,45,no,41325,NULL
7379,West Valley City,,,45,no,41325,NULL
7380,West Valley City,,,45,no,41325,NULL
7381,West Valley City,,,45,no,41325,NULL
7382,West Valley City,,,45,no,29035,NULL
7383,Salt Lake County,,,45,no,,NULL
7384,Salt Lake County,,,30,no,10095,NULL
7385,Salt Lake County,x,,40,no,8000,NULL
7386,West Jordan,,,50,,11800,NULL
7389,Draper,x,,40,no,3720,NULL
7390,Draper,,,45,no,13415,NULL
7391,Bluffdale,,,45,no,27930,NULL
7392,Bluffdale/Herriman,x,,45,,18635,NULL
7393,Salt Lake City,,,50,,17855,NULL
7394,Salt Lake City,,,45,,18425,NULL
7395,Salt Lake City,,,45,,18425,NULL
7396,West Valley City,,,45,no,6825,NULL
7397,Riverton,,,40,no,,NULL
7398,Sandy,,,25,no,,NULL
7399,Sandy/Midvale,,,40,no,,NULL
7400,Taylorsville,,,45,no,26090,NULL
7401,Murray,,,35,no,32625,NULL
7402,South Jordan,,,45,no,24525,NULL
7403,West Jordan,,,40,,41980,NULL
7404,South Jordan,,,45,,25100,NULL
7405,Riverton,,,45,,17415,NULL
7406,Riverton,,,45,,17415,NULL
7407,South Jordan,,,45,,22285,NULL
7408,South Jordan,,,45,,22285,NULL
7409,West Jordan/South Jordan,,,45,,,NULL
7410,Salt Lake City,,,40,,19520,NULL
7411,Riverton,,,40,,12330,NULL
7412,Riverton,,,40,,12330,NULL
7413,Bluffdale,,,45,,,NULL
7414,Riverton,,,45,,,NULL
7415,Riverton,,,45,,,NULL
7416,Riverton,,,,,,NULL
7417,West Jordan,,,40,,38860,NULL
7418,West Jordan,,,40,,38860,NULL
7419,West Jordan,,,40,,34740,NULL
7420,West Jordan,,,40,,34740,NULL
7421,West Jordan,,,40,,18990,NULL
7422,West Jordan,,,40,,18990,NULL
7423,West Jordan,,,35,,11800,NULL
7424,Bluffdale,,,45,,24000,NULL
7426,Murray,,,40,,41000,NULL
7427,Draper,,,,,,NULL
7433,West Valley City,,,,,,NULL
7434,West Jordan,,,,,,NULL
7464,Salt Lake County,,,40,,,NULL
7465,Salt Lake City,,,35,,,NULL
7466,Salt Lake City,,,45,,,NULL
7474,Salt Lake City,,,30,,,NULL
7475,Salt Lake City,,,30,no,,NULL
7478,Murray,,,45,no,,NULL
7482,West Valley City,,,40,no,,NULL
7485,Salt Lake County,x,,35,no,,NULL
7486,Salt Lake County,x,,45,no,,NULL
7487,South Salt Lake,x,,45,no,,NULL
7490,Cottonwood Heights,x,,40,no,93000,NULL
7491,Millcreek,x,,35,no,16000,NULL
7492,Salt Lake City,x,,,no,,NULL
7493,Salt Lake City,x,,,no,,NULL
7494,Salt Lake City,x,,30,no,31000,NULL
7495,Salt Lake City,x,,30,no,31000,NULL
7496,Salt Lake City,x,,,no,,NULL
7501,Salt Lake City,,,50,no,20005,NULL
7502,West Valley City,,,45,no,27955,NULL
7503,Salt Lake City,,,40,no,44095,NULL
7507,Herriman,,,40,no,5955,NULL
7508,Herriman,,,40,yes,5955,NULL
7509,Herriman,,,40,yes,5780,NULL
7510,Herriman,,,40,no,5780,NULL
7511,Riverton,,,55,no,27155,NULL
7512,Riverton/Herriman,,,55,no,27115,NULL
7513,Riverton/Herriman,,,55,no,23545,NULL
7514,Riverton/Herriman,,,55,no,23545,NULL
7515,Herriman,,,55,no,13575,NULL
7516,Herriman,,,55,,13575,NULL
7517,South Jordan,,,55,,13575,NULL
7518,South Jordan,,,55,,13575,NULL
7519,West Jordan,,,55,,11475,NULL
7520,West Jordan,,,55,,11475,NULL
7521,West Jordan,,,55,,12095,NULL
7522,West Jordan,,,55,,12095,NULL
7523,West Jordan,,,55,,14635,NULL
7524,West Jordan,,,55,,14635,NULL
7525,West Valley City,,,55,,14635,NULL
7526,West Valley City,,,55,,14635,NULL
7527,West Valley City,x,,35,,11415,NULL
7528,West Valley City,x,,35,,11415,NULL
7529,Herriman,,,55,,,NULL
7530,Herriman,,,,,,NULL
7531,Riverton,x,,55,,,NULL
7532,South Jordan,x,,55,,,NULL
7533,South Jordan,x,,55,,,NULL
7534,South Jordan,,,55,,,NULL
7535,South Jordan,x,,,no,,NULL
7537,West Valley City,x,,65,no,,NULL
7538,West Valley City,,,40,,,NULL
7539,West Valley City,,,65,no,,NULL
7541,West Valley City,,,25,no,,NULL
7542,West Valley City,,,65,no,,NULL
7543,Salt Lake City,,,65,no,,NULL
7544,Salt Lake City,,,65,no,,NULL
7571,South Salt Lake,,,35,,,NULL
7573,West Jordan,,,45,no,,NULL
7598,Salt Lake County,,,,no,,NULL
7601,Sandy,,,45,no,28385,NULL
7602,Sandy,,,45,no,15860,NULL
7603,Salt Lake County,,,60,no,,NULL
7604,Salt Lake County/West Valley City,,,50,no,39840,NULL
7605,Taylorsville,,,40,no,34175,NULL
7606,South Jordan,,,40,no,27865,NULL
7607,South Jordan,,,40,no,27865,NULL
7608,Taylorsville,,,40,no,39655,NULL
7609,Bluffdale,,,25,no,,NULL
7610,Salt Lake County,,,40,no,15385,NULL
7611,South Jordan,,,45,yes,39515,NULL
7612,South Jordan,,,45,no,39515,NULL
7613,South Jordan,,,45,no,39515,NULL
7614,South Jordan,,,45,no,39515,NULL
7615,Sandy/Draper,,,40,no,26340,NULL
7616,Draper,,x,45,no,10350,NULL
7617,Salt Lake City/South Salt Lake,,,40,no,9525,NULL
7618,Salt Lake City,,,40,no,31725,NULL
7619,Salt Lake City,,,40,no,12315,NULL
7620,South Jordan,,,45,no,27865,NULL
7621,Sandy,,,40,no,36785,NULL
7622,South Jordan,,,45,no,27865,NULL
7623,South Jordan,,,45,no,27865,NULL
7624,South Jordan,,,45,no,18945,NULL
7625,South Jordan,,,45,no,18945,NULL
7626,South Jordan/Draper,,,45,no,19100,NULL
7627,South Jordan/Draper,,,45,no,19110,NULL
7628,Salt Lake County,,,55,no,24305,NULL
7629,South Jordan/Sandy/Draper,,,40,no,19110,NULL
7630,Salt Lake County,,,55,no,24305,NULL
7631,Salt Lake County,,,45,no,12715,NULL
7632,Salt Lake County,,,35,no,12715,NULL
7633,Salt Lake City,,,30,no,12240,NULL
7634,Salt Lake County/West Valley City/West Jordan,,,45,no,17220,NULL
7635,Salt Lake City,,,40,,42695,NULL
7636,West Jordan,,,35,no,24995,NULL
7637,Salt Lake City/South Salt Lake,,,40,,9525,NULL
7638,South Salt Lake,,,35,no,2938,NULL
7639,Salt Lake County/West Valley City,,,60,no,16125,NULL
7640,Sandy,,,40,,28085,NULL
7641,South Salt Lake,,,35,no,22965,NULL
7642,Salt Lake City,,,35,no,24320,NULL
7643,Sandy,,,40,no,21020,NULL
7644,Midvale,,,50,no,22565,NULL
7645,Summit County,,,65,no,25499,NULL
7646,West Valley City,,,25,no,,NULL
7647,Salt Lake City,,,30,no,15440,NULL
7648,Salt Lake City,,,30,no,,NULL
7649,South Jordan,,,,no,,NULL
7656,Sandy,,,40,no,23280,NULL
7657,Murray,,,40,no,27270,NULL
7669,Salt Lake City,,,,no,,NULL
7701,Summit County,,,45,no,29315,NULL
7702,Summit County,,,45,no,29315,NULL
7703,Summit County,,,45,no,29315,NULL
7704,Summit County,,,55,no,29315,NULL
7705,Summit County,,,45,no,29315,NULL
7706,Summit County,,,45,,29315,NULL
7707,Summit County,,,45,no,27715,NULL
7708,Park City,,,40,,34865,NULL
7709,Park City,,,40,no,34865,NULL
7710,Park City,,,35,no,34865,NULL
7711,Park City,,,35,no,17745,NULL
7712,Park City,,,35,no,17745,NULL
7713,Park City,,,35,no,22515,NULL
7714,Park City,,,35,no,22515,NULL
7716,Park City/Summit County,,,50,,16060,NULL
7717,Summit County,,,45,no,16060,NULL
7718,Summit County,,,45,no,10115,NULL
7719,Park City,,,35,no,,NULL
7720,Park City,,,55,no,34865,NULL
7721,Park City/Summit County,,,50,no,,NULL
7722,Wasatch County,,,55,no,12000,NULL
7800,Tooele County,,,55,no,26645,NULL
7801,Tooele County,,,60,no,25780,NULL
